Application Name,Start Time,End Time,Active Time,Idle Time,Title,URL,Hour Type
EXPLORER.EXE,4/4/2018 5:34:00 PM,4/4/2018 5:34:01 PM,00:00:01,00:00:00,,,Productive
BZMD.EXE,4/4/2018 5:34:01 PM,4/4/2018 5:35:24 PM,00:01:23,00:00:00,Session A,,Production_Enabler
EXPLORER.EXE,4/4/2018 5:35:24 PM,4/4/2018 5:35:25 PM,00:00:01,00:00:00,Task Switching,,Productive
LYNC.EXE,4/4/2018 5:35:25 PM,4/4/2018 5:35:38 PM,00:00:13,00:00:00,Priya Manglik - Support Issue PM66804 - YBR - Nature's Bounty (16453) :Remove and update text on completed successfully page for activity QSCHSA(1904),,Productive
BZMD.EXE,4/4/2018 5:35:38 PM,4/4/2018 5:35:42 PM,00:00:04,00:00:00,Session A,,Production_Enabler
LYNC.EXE,4/4/2018 5:35:42 PM,4/4/2018 5:37:01 PM,00:01:19,00:00:00,Priya Manglik - Support Issue PM66804 - YBR - Nature's Bounty (16453) :Remove and update text on completed successfully page for activity QSCHSA(1904),,Productive
BZMD.EXE,4/4/2018 5:37:01 PM,4/4/2018 5:37:21 PM,00:00:20,00:00:00,Session A,,Production_Enabler
LYNC.EXE,4/4/2018 5:37:21 PM,4/4/2018 5:37:46 PM,00:00:25,00:00:00,Priya Manglik - Support Issue PM66804 - YBR - Nature's Bounty (16453) :Remove and update text on completed successfully page for activity QSCHSA(1904),,Productive
IEXPLORE.EXE,4/4/2018 5:37:46 PM,4/4/2018 5:37:48 PM,00:00:02,00:00:00,10021 [5.16 04-04-18] Birth or Adoption Checklist - Internet Explorer,localhost,Productive
LYNC.EXE,4/4/2018 5:37:48 PM,4/4/2018 5:37:50 PM,00:00:02,00:00:00,Priya Manglik - Support Issue PM66804 - YBR - Nature's Bounty (16453) :Remove and update text on completed successfully page for activity QSCHSA(1904),,Productive
IEXPLORE.EXE,4/4/2018 5:37:50 PM,4/4/2018 5:37:53 PM,00:00:03,00:00:00,10021 [5.16 04-04-18] Welcome - Internet Explorer,localhost,Productive
IEXPLORE.EXE,4/4/2018 5:37:53 PM,4/4/2018 5:38:03 PM,00:00:10,00:00:00,10021 [5.16 04-04-18] Log On - Internet Explorer,localhost,Productive
IEXPLORE.EXE,4/4/2018 5:38:03 PM,4/4/2018 5:38:05 PM,00:00:02,00:00:00,10021 [5.16 04-04-18] Please Wait... - Internet Explorer,localhost,Productive
IEXPLORE.EXE,4/4/2018 5:38:05 PM,4/4/2018 5:38:27 PM,00:00:22,00:00:00,10021 [5.16 04-04-18] Log On - Choose Your Security Questions - Internet Explorer,localhost,Productive
IEXPLORE.EXE,4/4/2018 5:38:27 PM,4/4/2018 5:38:34 PM,00:00:07,00:00:00,10021 [5.16 04-04-18] Log On - Completed Successfully - Internet Explorer,localhost,Productive
EXPLORER.EXE,4/4/2018 5:38:34 PM,4/4/2018 5:38:35 PM,00:00:01,00:00:00,,,Productive
LYNC.EXE,4/4/2018 5:38:35 PM,4/4/2018 5:38:41 PM,00:00:06,00:00:00,Priya Manglik - Support Issue PM66804 - YBR - Nature's Bounty (16453) :Remove and update text on completed successfully page for activity QSCHSA(1904),,Productive
IEXPLORE.EXE,4/4/2018 5:38:41 PM,4/4/2018 5:38:45 PM,00:00:04,00:00:00,10021 [5.16 04-04-18] Home - Internet Explorer,localhost,Productive
IEXPLORE.EXE,4/4/2018 5:38:45 PM,4/4/2018 5:38:52 PM,00:00:07,00:00:00,10021 [5.16 04-04-18] Change Your Current Coverage - Internet Explorer,localhost,Productive
IEXPLORE.EXE,4/4/2018 5:38:52 PM,4/4/2018 5:39:06 PM,00:00:14,00:00:00,10021 [5.16 04-04-18] Change Your Current Coverage - Important Information - Internet Explorer,localhost,Productive
IEXPLORE.EXE,4/4/2018 5:39:06 PM,4/4/2018 5:39:14 PM,00:00:08,00:00:00,10021 [5.16 04-04-18] Enroll In Your Benefits - Internet Explorer,localhost,Productive
IEXPLORE.EXE,4/4/2018 5:39:14 PM,4/4/2018 5:39:28 PM,00:00:14,00:00:00,10021 [5.16 04-04-18] Enrollment - Health Savings Account - Internet Explorer,localhost,Productive
IEXPLORE.EXE,4/4/2018 5:39:28 PM,4/4/2018 5:39:37 PM,00:00:09,00:00:00,Message from webpage,localhost,Productive
IEXPLORE.EXE,4/4/2018 5:39:37 PM,4/4/2018 5:39:39 PM,00:00:02,00:00:00,,localhost,Productive
IEXPLORE.EXE,4/4/2018 5:39:39 PM,4/4/2018 5:39:49 PM,00:00:10,00:00:00,10021 [5.16 04-04-18] Enrollment - Health Savings Account - Internet Explorer,localhost,Productive
IEXPLORE.EXE,4/4/2018 5:39:49 PM,4/4/2018 5:40:09 PM,00:00:20,00:00:00,10021 [5.16 04-04-18] Enroll In Your Benefits - Internet Explorer,localhost,Productive
IEXPLORE.EXE,4/4/2018 5:40:09 PM,4/4/2018 5:40:13 PM,00:00:04,00:00:00,Message from webpage,localhost,Productive
IEXPLORE.EXE,4/4/2018 5:40:13 PM,4/4/2018 5:40:16 PM,00:00:03,00:00:00,10021 [5.16 04-04-18] Enroll In Your Benefits - Internet Explorer,localhost,Productive
EXPLORER.EXE,4/4/2018 5:40:16 PM,4/4/2018 5:40:19 PM,00:00:03,00:00:00,,,Productive
LYNC.EXE,4/4/2018 5:40:19 PM,4/4/2018 5:40:34 PM,00:00:15,00:00:00,Priya Manglik - Support Issue PM66804 - YBR - Nature's Bounty (16453) :Remove and update text on completed successfully page for activity QSCHSA(1904),,Productive
EXPLORER.EXE,4/4/2018 5:40:34 PM,4/4/2018 5:40:35 PM,00:00:01,00:00:00,Task Switching,,Productive
IEXPLORE.EXE,4/4/2018 5:40:35 PM,4/4/2018 5:40:40 PM,00:00:05,00:00:00,10021 [5.16 04-04-18] Enrollment - Choose Your Ongoing Payment Method - Internet Explorer,localhost,Productive
IEXPLORE.EXE,4/4/2018 5:40:40 PM,4/4/2018 5:41:03 PM,00:00:23,00:00:00,10021 [5.16 04-04-18] Enrollment - Receive Bills and Return Payments by Mail - Internet Explorer,localhost,Productive
IEXPLORE.EXE,4/4/2018 5:41:03 PM,4/4/2018 5:41:57 PM,00:00:54,00:00:00,10021 [5.16 04-04-18] Completed Successfully! - Internet Explorer,localhost,Productive
UEDIT32.EXE,4/4/2018 5:41:57 PM,4/4/2018 5:42:00 PM,00:00:03,00:00:00,UltraEdit-32 - [C:\svn_wa\em10021\em10021_repos\16453\ybr_50\trunk\web\WEB-INF\classes\com\hewitt\cat\ybr\base\hm\view\components\EnrlFupPageResources_16453.p],,Productive
UEDIT32.EXE,4/4/2018 5:42:00 PM,4/4/2018 5:42:02 PM,00:00:02,00:00:00,UltraEdit-32 - [C:\svn_wa\em10021\em10021_repos\10021\ybr_50\trunk\web\pages\hm\components\EnrlFup.jsp],,Productive
IEXPLORE.EXE,4/4/2018 5:42:02 PM,4/4/2018 5:42:16 PM,00:00:14,00:00:00,10021 [5.16 04-04-18] Completed Successfully! - Internet Explorer,localhost,Productive
UEDIT32.EXE,4/4/2018 5:42:16 PM,4/4/2018 5:42:18 PM,00:00:02,00:00:00,UltraEdit-32 - [C:\svn_wa\em10021\em10021_repos\10021\ybr_50\trunk\web\pages\hm\components\EnrlFup.jsp],,Productive
IEXPLORE.EXE,4/4/2018 5:42:18 PM,4/4/2018 5:42:39 PM,00:00:21,00:00:00,10021 [5.16 04-04-18] Completed Successfully! - Internet Explorer,localhost,Productive
UEDIT32.EXE,4/4/2018 5:42:39 PM,4/4/2018 5:42:41 PM,00:00:02,00:00:00,UltraEdit-32 - [C:\svn_wa\em10021\em10021_repos\10021\ybr_50\trunk\web\pages\hm\components\EnrlFup.jsp],,Productive
IEXPLORE.EXE,4/4/2018 5:42:41 PM,4/4/2018 5:42:49 PM,00:00:08,00:00:00,10021 [5.16 04-04-18] Completed Successfully! - Internet Explorer,localhost,Productive
IEXPLORE.EXE,4/4/2018 5:42:49 PM,4/4/2018 5:42:50 PM,00:00:01,00:00:00,,localhost,Productive
EXPLORER.EXE,4/4/2018 5:42:50 PM,4/4/2018 5:42:52 PM,00:00:02,00:00:00,,,Productive
IEXPLORE.EXE,4/4/2018 5:42:52 PM,4/4/2018 5:43:00 PM,00:00:08,00:00:00,Support Issue- PM66804 : Nature's Bounty (16453) :Remove and update text on completed successfu - Internet Explorer,was5-int-tba.hewitt.com,Productive
IEXPLORE.EXE,4/4/2018 5:43:00 PM,4/4/2018 5:43:03 PM,00:00:03,00:00:00,10021 [5.16 04-04-18] Completed Successfully! - Internet Explorer,localhost,Productive
IEXPLORE.EXE,4/4/2018 5:43:03 PM,4/4/2018 5:43:04 PM,00:00:01,00:00:00,Support Issue- PM66804 : Nature's Bounty (16453) :Remove and update text on completed successfu - Internet Explorer,was5-int-tba.hewitt.com,Productive
IEXPLORE.EXE,4/4/2018 5:43:04 PM,4/4/2018 5:43:05 PM,00:00:01,00:00:00,10021 [5.16 04-04-18] Completed Successfully! - Internet Explorer,localhost,Productive
EXPLORER.EXE,4/4/2018 5:43:05 PM,4/4/2018 5:43:06 PM,00:00:01,00:00:00,Task Switching,,Productive
IEXPLORE.EXE,4/4/2018 5:43:06 PM,4/4/2018 5:43:07 PM,00:00:01,00:00:00,Support Issue- PM66804 : Nature's Bounty (16453) :Remove and update text on completed successfu - Internet Explorer,was5-int-tba.hewitt.com,Productive
IEXPLORE.EXE,4/4/2018 5:43:07 PM,4/4/2018 5:43:08 PM,00:00:01,00:00:00,10021 [5.16 04-04-18] Completed Successfully! - Internet Explorer,localhost,Productive
IEXPLORE.EXE,4/4/2018 5:43:08 PM,4/4/2018 5:43:12 PM,00:00:04,00:00:00,Support Issue- PM66804 : Nature's Bounty (16453) :Remove and update text on completed successfu - Internet Explorer,was5-int-tba.hewitt.com,Productive
IEXPLORE.EXE,4/4/2018 5:43:12 PM,4/4/2018 5:43:13 PM,00:00:01,00:00:00,10021 [5.16 04-04-18] Completed Successfully! - Internet Explorer,localhost,Productive
UEDIT32.EXE,4/4/2018 5:43:13 PM,4/4/2018 5:43:16 PM,00:00:03,00:00:00,UltraEdit-32 - [C:\svn_wa\em10021\em10021_repos\10021\ybr_50\trunk\web\pages\hm\components\EnrlFup.jsp],,Productive
UEDIT32.EXE,4/4/2018 5:43:16 PM,4/4/2018 5:43:22 PM,00:00:06,00:00:00,UltraEdit-32 - [C:\svn_wa\em10021\em10021_repos\10021\ybr_50\trunk\conf\runtime\view\com\hewitt\cat\ybr\base\hm\view\components\EnrlFupPageResources.pov*],,Productive
UEDIT32.EXE,4/4/2018 5:43:22 PM,4/4/2018 5:43:25 PM,00:00:03,00:00:00,UltraEdit-32 - [C:\svn_wa\em10021\em10021_repos\16453\ybr_50\trunk\web\WEB-INF\classes\com\hewitt\cat\ybr\base\hm\view\components\EnrlFupPageResources_16453.p],,Productive
UEDIT32.EXE,4/4/2018 5:43:25 PM,4/4/2018 5:43:31 PM,00:00:06,00:00:00,UltraEdit-32 - [C:\svn_wa\em10021\em10021_repos\16453\ybr_50\trunk\web\WEB-INF\classes\com\hewitt\cat\ybr\base\hm\view\components\EnrlFupPageResources_en_US_1],,Productive
IEXPLORE.EXE,4/4/2018 5:43:31 PM,4/4/2018 5:43:36 PM,00:00:05,00:00:00,10021 [5.16 04-04-18] Completed Successfully! - Internet Explorer,localhost,Productive
UEDIT32.EXE,4/4/2018 5:43:36 PM,4/4/2018 5:43:44 PM,00:00:08,00:00:00,UltraEdit-32 - [C:\svn_wa\em10021\em10021_repos\16453\ybr_50\trunk\web\WEB-INF\classes\com\hewitt\cat\ybr\base\hm\view\components\EnrlFupPageResources_en_US_1],,Productive
UEDIT32.EXE,4/4/2018 5:43:44 PM,4/4/2018 5:43:51 PM,00:00:07,00:00:00,UltraEdit-32 - [C:\svn_wa\em10021\em10021_repos\10021\ybr_50\trunk\web\WEB-INF\classes\com\hewitt\cat\ybr\base\hm\view\components\EnrlFupPageResources.propert],,Productive
UEDIT32.EXE,4/4/2018 5:43:51 PM,4/4/2018 5:44:10 PM,00:00:19,00:00:00,Open,,Productive
TORTOISEPROC.EXE,4/4/2018 5:44:10 PM,4/4/2018 5:44:12 PM,00:00:02,00:00:00,C:\svn_wa\em10021\em10021_repos\10021\ybr_50\trunk\conf\runtime - Commit - TortoiseSVN,,Productive
UEDIT32.EXE,4/4/2018 5:44:12 PM,4/4/2018 5:44:32 PM,00:00:20,00:00:00,Open,,Productive
TORTOISEPROC.EXE,4/4/2018 5:44:32 PM,4/4/2018 5:44:34 PM,00:00:02,00:00:00,C:\svn_wa\em10021\em10021_repos\16453\ybr_50\trunk\conf\runtime - Commit - TortoiseSVN,,Productive
TORTOISEMERGE.EXE,4/4/2018 5:44:34 PM,4/4/2018 5:44:35 PM,00:00:01,00:00:00,File patches  ,,Productive
TORTOISEMERGE.EXE,4/4/2018 5:44:35 PM,4/4/2018 5:44:45 PM,00:00:10,00:00:00,EnrlFupPageResources_16453.properties - TortoiseMerge,,Productive
TORTOISEPROC.EXE,4/4/2018 5:44:45 PM,4/4/2018 5:44:47 PM,00:00:02,00:00:00,C:\svn_wa\em10021\em10021_repos\16453\ybr_50\trunk\conf\runtime - Commit - TortoiseSVN,,Productive
TORTOISEMERGE.EXE,4/4/2018 5:44:47 PM,4/4/2018 5:45:18 PM,00:00:31,00:00:00,HmEnrl090EnrlCpltPageResources_en_US_16453.properties - TortoiseMerge,,Productive
UEDIT32.EXE,4/4/2018 5:45:18 PM,4/4/2018 5:45:22 PM,00:00:04,00:00:00,Open,,Productive
TORTOISEPROC.EXE,4/4/2018 5:45:22 PM,4/4/2018 5:45:23 PM,00:00:01,00:00:00,C:\svn_wa\em10021\em10021_repos\16453\ybr_50\trunk\conf\runtime - Commit - TortoiseSVN,,Productive
EXPLORER.EXE,4/4/2018 5:45:23 PM,4/4/2018 5:45:25 PM,00:00:02,00:00:00,,,Productive
TORTOISEPROC.EXE,4/4/2018 5:45:25 PM,4/4/2018 5:45:28 PM,00:00:03,00:00:00,C:\svn_wa\em10021\em10021_repos\16453\ybr_50\trunk\conf\runtime - Commit - TortoiseSVN,,Productive
UEDIT32.EXE,4/4/2018 5:45:28 PM,4/4/2018 5:45:35 PM,00:00:07,00:00:00,UltraEdit-32 - [C:\svn_wa\em10021\em10021_repos\16453\ybr_50\trunk\conf\runtime\view\com\hewitt\cat\ybr\base\hm\view\HmEnrl090EnrlCpltPageResources_en_US_1645],,Productive
TORTOISEPROC.EXE,4/4/2018 5:45:35 PM,4/4/2018 5:45:40 PM,00:00:05,00:00:00,C:\svn_wa\em10021\em10021_repos\16453\ybr_50\trunk\conf\runtime - Commit - TortoiseSVN,,Productive
TORTOISEMERGE.EXE,4/4/2018 5:45:40 PM,4/4/2018 5:46:50 PM,00:01:10,00:00:00,EnrlFupPageResources_en_US_16453.properties - TortoiseMerge,,Productive
TORTOISEPROC.EXE,4/4/2018 5:46:50 PM,4/4/2018 5:47:00 PM,00:00:10,00:00:00,C:\svn_wa\em10021\em10021_repos\16453\ybr_50\trunk\conf\runtime - Commit - TortoiseSVN,,Productive
UEDIT32.EXE,4/4/2018 5:47:00 PM,4/4/2018 5:48:18 PM,00:01:18,00:00:00,UltraEdit-32 - [C:\svn_wa\em10021\em10021_repos\16453\ybr_50\trunk\conf\runtime\view\com\hewitt\cat\ybr\base\hm\view\components\EnrlFupPageResources_en_US_164],,Productive
EXPLORER.EXE,4/4/2018 5:48:18 PM,4/4/2018 5:48:19 PM,00:00:01,00:00:00,Task Switching,,Productive
TORTOISEPROC.EXE,4/4/2018 5:48:19 PM,4/4/2018 5:48:23 PM,00:00:04,00:00:00,C:\svn_wa\em10021\em10021_repos\16453\ybr_50\trunk\conf\runtime - Commit - TortoiseSVN,,Productive
TORTOISEMERGE.EXE,4/4/2018 5:48:23 PM,4/4/2018 5:48:40 PM,00:00:17,00:00:00,EnrlFupPageResources_en_US_16453.properties - TortoiseMerge,,Productive
TORTOISEPROC.EXE,4/4/2018 5:48:40 PM,4/4/2018 5:48:43 PM,00:00:03,00:00:00,C:\svn_wa\em10021\em10021_repos\16453\ybr_50\trunk\conf\runtime - Commit - TortoiseSVN,,Productive
UEDIT32.EXE,4/4/2018 5:48:43 PM,4/4/2018 5:49:06 PM,00:00:23,00:00:00,UltraEdit-32 - [C:\svn_wa\em10021\em10021_repos\16453\ybr_50\trunk\conf\runtime\view\com\hewitt\cat\ybr\base\hm\view\components\EnrlFupPageResources_en_US_164],,Productive
TORTOISEPROC.EXE,4/4/2018 5:49:06 PM,4/4/2018 5:49:07 PM,00:00:01,00:00:00,C:\svn_wa\em10021\em10021_repos\16453\ybr_50\trunk\conf\runtime - Commit - TortoiseSVN,,Productive
EXPLORER.EXE,4/4/2018 5:49:07 PM,4/4/2018 5:49:08 PM,00:00:01,00:00:00,Task Switching,,Productive
IEXPLORE.EXE,4/4/2018 5:49:08 PM,4/4/2018 5:49:17 PM,00:00:09,00:00:00,10021 [5.16 04-04-18] Completed Successfully! - Internet Explorer,localhost,Productive
UEDIT32.EXE,4/4/2018 5:49:17 PM,4/4/2018 5:49:19 PM,00:00:02,00:00:00,UltraEdit-32 - [C:\svn_wa\em10021\em10021_repos\16453\ybr_50\trunk\conf\runtime\view\com\hewitt\cat\ybr\base\hm\view\components\EnrlFupPageResources_en_US_164],,Productive
IEXPLORE.EXE,4/4/2018 5:49:19 PM,4/4/2018 5:49:20 PM,00:00:01,00:00:00,10021 [5.16 04-04-18] Completed Successfully! - Internet Explorer,localhost,Productive
EXPLORER.EXE,4/4/2018 5:49:20 PM,4/4/2018 5:49:21 PM,00:00:01,00:00:00,Task Switching,,Productive
UEDIT32.EXE,4/4/2018 5:49:21 PM,4/4/2018 5:49:27 PM,00:00:06,00:00:00,UltraEdit-32 - [C:\svn_wa\em10021\em10021_repos\16453\ybr_50\trunk\conf\runtime\view\com\hewitt\cat\ybr\base\hm\view\components\EnrlFupPageResources_en_US_164],,Productive
UEDIT32.EXE,4/4/2018 5:49:27 PM,4/4/2018 5:49:29 PM,00:00:02,00:00:00,Find,,Productive
UEDIT32.EXE,4/4/2018 5:49:29 PM,4/4/2018 5:49:31 PM,00:00:02,00:00:00,Lines containing find string:,,Productive
UEDIT32.EXE,4/4/2018 5:49:31 PM,4/4/2018 5:49:45 PM,00:00:14,00:00:00,UltraEdit-32 - [C:\svn_wa\em10021\em10021_repos\10021\ybr_50\trunk\conf\build\hm\view\components\EnrlFupPageBean.ovr],,Productive
UEDIT32.EXE,4/4/2018 5:49:45 PM,4/4/2018 5:49:48 PM,00:00:03,00:00:00,Find,,Productive
UEDIT32.EXE,4/4/2018 5:49:48 PM,4/4/2018 5:49:50 PM,00:00:02,00:00:00,Lines containing find string:,,Productive
UEDIT32.EXE,4/4/2018 5:49:50 PM,4/4/2018 5:51:56 PM,00:02:06,00:00:00,UltraEdit-32 - [C:\svn_wa\em10021\em10021_repos\10021\ybr_50\trunk\conf\build\hm\view\components\EnrlFupPageBean.ovr],,Productive
UEDIT32.EXE,4/4/2018 5:51:56 PM,4/4/2018 5:51:57 PM,00:00:01,00:00:00,,,Productive
EXPLORER.EXE,4/4/2018 5:51:57 PM,4/4/2018 5:52:06 PM,00:00:09,00:00:00,,,Productive
IEXPLORE.EXE,4/4/2018 5:52:06 PM,4/4/2018 5:53:37 PM,00:01:31,00:00:00,Support Issue- PM66804 : Nature's Bounty (16453) :Remove and update text on completed successfu - Internet Explorer,was5-int-tba.hewitt.com,Productive
UEDIT32.EXE,4/4/2018 5:53:37 PM,4/4/2018 5:53:38 PM,00:00:01,00:00:00,UltraEdit-32 - [C:\svn_wa\em10021\em10021_repos\10021\ybr_50\trunk\conf\build\hm\view\components\EnrlFupPageBean.ovr],,Productive
UEDIT32.EXE,4/4/2018 5:53:38 PM,4/4/2018 5:53:40 PM,00:00:02,00:00:00,UltraEdit,,Productive
UEDIT32.EXE,4/4/2018 5:53:40 PM,4/4/2018 5:53:41 PM,00:00:01,00:00:00,UltraEdit-32 - [C:\svn_wa\em10021\em10021_repos\10021\ybr_50\trunk\conf\runtime\view\com\hewitt\cat\ybr\base\hm\view\components\EnrlFupPageResources.pov*],,Productive
IEXPLORE.EXE,4/4/2018 5:53:41 PM,4/4/2018 5:56:24 PM,00:02:43,00:00:00,Support Issue- PM66804 : Nature's Bounty (16453) :Remove and update text on completed successfu - Internet Explorer,was5-int-tba.hewitt.com,Productive
IEXPLORE.EXE,4/4/2018 5:56:24 PM,4/4/2018 5:56:24 PM,00:00:00,00:00:00,,was5-int-tba.hewitt.com,Productive
IEXPLORE.EXE,4/4/2018 6:38:56 PM,4/4/2018 6:44:06 PM,00:05:10,00:00:00,Support Issue- PM66804 : Nature's Bounty (16453) :Remove and update text on completed successfu - Internet Explorer,was5-int-tba.hewitt.com,Productive
IEXPLORE.EXE,4/4/2018 6:44:06 PM,4/4/2018 6:45:26 PM,00:00:00,00:01:20,Support Issue- PM66804 : Nature's Bounty (16453) :Remove and update text on completed successfu - Internet Explorer,was5-int-tba.hewitt.com,Productive
IEXPLORE.EXE,4/4/2018 6:45:26 PM,4/4/2018 6:45:27 PM,00:00:01,00:00:00,Support Issue- PM66804 : Nature's Bounty (16453) :Remove and update text on completed successfu - Internet Explorer,was5-int-tba.hewitt.com,Productive
PACE.EXE,4/4/2018 6:45:27 PM,4/4/2018 6:45:28 PM,00:00:01,00:00:00,Away Hours,,Productive
IEXPLORE.EXE,4/4/2018 6:45:28 PM,4/4/2018 6:45:36 PM,00:00:08,00:00:00,Support Issue- PM66804 : Nature's Bounty (16453) :Remove and update text on completed successfu - Internet Explorer,was5-int-tba.hewitt.com,Productive
EXPLORER.EXE,4/4/2018 6:45:36 PM,4/4/2018 6:45:39 PM,00:00:03,00:00:00,Task Switching,,Productive
TORTOISEMERGE.EXE,4/4/2018 6:45:39 PM,4/4/2018 6:45:43 PM,00:00:04,00:00:00,TortoiseMerge,,Productive
TORTOISEMERGE.EXE,4/4/2018 6:45:43 PM,4/4/2018 6:45:44 PM,00:00:01,00:00:00,TortoiseMerge,,Productive
TORTOISEMERGE.EXE,4/4/2018 6:45:44 PM,4/4/2018 6:45:45 PM,00:00:01,00:00:00,EnrlFupPageResources_en_US_16453.properties - TortoiseMerge,,Productive
IEXPLORE.EXE,4/4/2018 6:45:45 PM,4/4/2018 6:45:49 PM,00:00:04,00:00:00,Support Issue- PM66804 : Nature's Bounty (16453) :Remove and update text on completed successfu - Internet Explorer,was5-int-tba.hewitt.com,Productive
OUTLOOK.EXE,4/4/2018 6:45:49 PM,4/4/2018 6:46:16 PM,00:00:27,00:00:00,Inbox - aviral.mittal@alight.com - Outlook,,Productive
IEXPLORE.EXE,4/4/2018 6:46:16 PM,4/4/2018 6:46:25 PM,00:00:09,00:00:00,Support Issue- PM66804 : Nature's Bounty (16453) :Remove and update text on completed successfu - Internet Explorer,was5-int-tba.hewitt.com,Productive
EXPLORER.EXE,4/4/2018 6:46:25 PM,4/4/2018 6:46:37 PM,00:00:12,00:00:00,Start menu,,Productive
EXPLORER.EXE,4/4/2018 6:46:37 PM,4/4/2018 6:46:38 PM,00:00:01,00:00:00,Windows Explorer,,Productive
EXPLORER.EXE,4/4/2018 6:46:38 PM,4/4/2018 6:46:41 PM,00:00:03,00:00:00,eclipse,,Productive
EXPLORER.EXE,4/4/2018 6:46:41 PM,4/4/2018 6:46:45 PM,00:00:04,00:00:00,OSDisk (C:),,Productive
EXPLORER.EXE,4/4/2018 6:46:45 PM,4/4/2018 6:46:50 PM,00:00:05,00:00:00,Program Files,,Productive
EXPLORER.EXE,4/4/2018 6:46:50 PM,4/4/2018 6:46:52 PM,00:00:02,00:00:00,OSDisk (C:),,Productive
EXPLORER.EXE,4/4/2018 6:46:52 PM,4/4/2018 6:46:58 PM,00:00:06,00:00:00,Program Files (x86),,Productive
EXPLORER.EXE,4/4/2018 6:46:58 PM,4/4/2018 6:47:00 PM,00:00:02,00:00:00,eclipse,,Productive
ECLIPSE.EXE,4/4/2018 6:47:00 PM,4/4/2018 6:47:06 PM,00:00:06,00:00:00,Eclipse,,Productive
EXPLORER.EXE,4/4/2018 6:47:06 PM,4/4/2018 6:47:08 PM,00:00:02,00:00:00,,,Productive
EXPLORER.EXE,4/4/2018 6:47:08 PM,4/4/2018 6:47:10 PM,00:00:02,00:00:00,trunk,,Productive
ECLIPSE.EXE,4/4/2018 6:47:10 PM,4/4/2018 6:47:12 PM,00:00:02,00:00:00,Workspace Launcher,,Productive
ECLIPSE.EXE,4/4/2018 6:47:12 PM,4/4/2018 6:47:14 PM,00:00:02,00:00:00,Eclipse,,Productive
EXPLORER.EXE,4/4/2018 6:47:14 PM,4/4/2018 6:47:22 PM,00:00:08,00:00:00,trunk,,Productive
EXPLORER.EXE,4/4/2018 6:47:22 PM,4/4/2018 6:47:23 PM,00:00:01,00:00:00,em10021_repos,,Productive
EXPLORER.EXE,4/4/2018 6:47:23 PM,4/4/2018 6:47:24 PM,00:00:01,00:00:00,10021,,Productive
EXPLORER.EXE,4/4/2018 6:47:24 PM,4/4/2018 6:47:25 PM,00:00:01,00:00:00,ybr_50,,Productive
EXPLORER.EXE,4/4/2018 6:47:25 PM,4/4/2018 6:47:28 PM,00:00:03,00:00:00,trunk,,Productive
EXPLORER.EXE,4/4/2018 6:47:28 PM,4/4/2018 6:47:30 PM,00:00:02,00:00:00,conf,,Productive
EXPLORER.EXE,4/4/2018 6:47:30 PM,4/4/2018 6:47:31 PM,00:00:01,00:00:00,build,,Productive
EXPLORER.EXE,4/4/2018 6:47:31 PM,4/4/2018 6:47:33 PM,00:00:02,00:00:00,hm,,Productive
EXPLORER.EXE,4/4/2018 6:47:33 PM,4/4/2018 6:47:39 PM,00:00:06,00:00:00,expressions,,Productive
UEDIT32.EXE,4/4/2018 6:47:39 PM,4/4/2018 6:47:40 PM,00:00:01,00:00:00,UltraEdit-32,,Productive
UEDIT32.EXE,4/4/2018 6:47:40 PM,4/4/2018 6:47:42 PM,00:00:02,00:00:00,File is probably not DOS format,,Productive
UEDIT32.EXE,4/4/2018 6:47:42 PM,4/4/2018 6:47:49 PM,00:00:07,00:00:00,UltraEdit-32 - [C:\svn_wa\em10021\em10021_repos\10021\ybr_50\trunk\conf\build\hm\expressions\hmClientCustom-expressions.xml],,Productive
ECLIPSE.EXE,4/4/2018 6:47:49 PM,4/4/2018 6:47:53 PM,00:00:04,00:00:00,Java EE - 10021/conf/gen/build/hm/view/components/EnrlFupPageBean.xml - Eclipse,,Productive
ECLIPSE.EXE,4/4/2018 6:47:53 PM,4/4/2018 6:47:54 PM,00:00:01,00:00:00,Java EE - Eclipse,,Productive
ECLIPSE.EXE,4/4/2018 6:47:54 PM,4/4/2018 6:48:04 PM,00:00:10,00:00:00,Java EE - 10021/web/pages/hm/components/EnrlFup.jsp - Eclipse,,Productive
ECLIPSE.EXE,4/4/2018 6:48:04 PM,4/4/2018 6:48:05 PM,00:00:01,00:00:00,Java EE - 10021/conf/gen/build/hm/view/components/EnrlFupPageBean.xml - Eclipse,,Productive
ECLIPSE.EXE,4/4/2018 6:48:05 PM,4/4/2018 6:48:09 PM,00:00:04,00:00:00,Find/Replace,,Productive
ECLIPSE.EXE,4/4/2018 6:48:09 PM,4/4/2018 6:48:17 PM,00:00:08,00:00:00,Java EE - 10021/conf/gen/build/hm/view/components/EnrlFupPageBean.xml - Eclipse,,Productive
ECLIPSE.EXE,4/4/2018 6:48:17 PM,4/4/2018 6:48:19 PM,00:00:02,00:00:00,Java EE - 10021/web/WEB-INF/classes/com/hewitt/cat/ybr/base/hm/view/components/EnrlFupPageResources_en.properties - Eclipse,,Productive
ECLIPSE.EXE,4/4/2018 6:48:19 PM,4/4/2018 6:48:21 PM,00:00:02,00:00:00,Find/Replace,,Productive
